Date,Max flow (ML/day),Min flow (ML/day),Mean flow (ML/day),Max flow (m3/s),Min flow (m3/s),Mean flow (m3/s),weekNumber
"2010-11-27 00:00",1496.200,952.100,1233.3,17.317,11.020,14.275,
"2010-11-26 00:00",952.100,643.400,767.5,11.020,7.447,8.883,
"2010-11-25 00:00",674.000,530.800,565.8,7.801,6.143,6.549,
"2010-11-24 00:00",643.400,557.400,590.7,7.447,6.452,6.838,
"2010-11-23 00:00",643.400,613.700,630.0,7.447,7.103,7.292,
"2010-11-22 00:00",674.000,643.400,660.1,7.801,7.447,7.640,
"2010-11-21 00:00",771.600,674.000,741.1,8.931,7.801,8.578,
"2010-11-20 00:00",805.700,771.600,800.7,9.325,8.931,9.268,
"2010-11-19 00:00",952.100,805.700,870.0,11.020,9.325,10.070,
"2010-11-18 00:00",1102.800,952.100,1006.7,12.764,11.020,11.652,
"2010-11-17 00:00",1295.700,1102.800,1206.1,14.996,12.764,13.959,
"2010-11-16 00:00",1455.000,1295.700,1401.7,16.841,14.996,16.224,
"2010-11-15 00:00",1455.000,1216.200,1367.6,16.841,14.076,15.829,
"2010-11-14 00:00",1216.200,1139.900,1177.6,14.076,13.193,13.629,
"2010-11-13 00:00",1255.600,1102.800,1184.0,14.532,12.764,13.703,
"2010-11-12 00:00",1102.800,913.900,1004.1,12.764,10.578,11.622,
"2010-11-11 00:00",1066.500,0.000,998.4,12.344,0.000,11.556,
"2010-11-10 00:00",1177.600,1066.500,1115.6,13.630,12.344,12.913,
"2010-11-09 00:00",1374.700,1177.600,1274.7,15.911,13.630,14.753,
"2010-11-08 00:00",1580.600,1335.600,1457.8,18.294,15.458,16.873,
"2010-11-07 00:00",2384.400,1580.600,1915.9,27.597,18.294,22.175,
"2010-11-06 00:00",4397.300,2384.400,3427.0,50.895,27.597,39.665,
"2010-11-05 00:00",5498.700,4441.900,5032.9,63.642,51.411,58.251,
"2010-11-04 00:00",6199.900,5498.700,5871.8,71.758,63.642,67.961,
"2010-11-03 00:00",6376.900,6155.800,6311.0,73.807,71.248,73.044,
"2010-11-02 00:00",6783.300,6332.500,6584.1,78.510,73.293,76.205,
"2010-11-01 00:00",7388.400,6555.200,6913.7,85.513,75.871,80.020,
"2010-10-31 00:00",7388.400,2873.000,5685.6,85.513,33.253,65.806,
"2010-10-30 00:00",2781.600,843.700,1123.8,32.194,9.765,13.006,
"2010-10-29 00:00",983.100,890.900,946.3,11.379,10.311,10.953,
"2010-10-28 00:00",1073.600,983.100,1007.6,12.426,11.379,11.662,
"2010-10-27 00:00",1121.000,983.100,1045.0,12.974,11.379,12.095,
"2010-10-26 00:00",1566.200,1121.000,1299.6,18.127,12.974,15.041,
"2010-10-25 00:00",1890.300,1566.200,1772.3,21.878,18.127,20.512,
"2010-10-24 00:00",1754.100,983.100,1287.7,20.302,11.379,14.904,
"2010-10-23 00:00",1027.700,755.000,858.5,11.894,8.739,9.937,
"2010-10-22 00:00",1027.700,755.000,884.0,11.894,8.739,10.232,
"2010-10-21 00:00",1754.100,1027.700,1568.0,20.302,11.894,18.148,
"2010-10-20 00:00",2032.200,0.000,1724.8,23.521,0.000,19.963,
"2010-10-19 00:00",2781.600,2032.200,2371.5,32.194,23.521,27.448,
"2010-10-18 00:00",4220.500,2781.600,3460.1,48.849,32.194,40.048,
"2010-10-17 00:00",4531.500,4220.500,4444.5,52.448,48.849,51.441,
"2010-10-16 00:00",5149.800,1661.200,3826.4,59.604,19.227,44.287,
"2010-10-15 00:00",1661.200,574.000,1044.0,19.227,6.643,12.083,
"2010-10-14 00:00",574.000,430.000,468.4,6.643,4.977,5.421,
"2010-10-13 00:00",678.200,253.600,396.3,7.850,2.935,4.587,
"2010-10-12 00:00",272.300,235.800,264.6,3.152,2.730,3.063,
"2010-10-11 00:00",235.800,219.000,220.0,2.730,2.535,2.546,
"2010-10-10 00:00",272.300,219.000,233.2,3.152,2.535,2.700,
"2010-10-09 00:00",333.700,272.300,315.0,3.863,3.152,3.646,
"2010-10-08 00:00",272.300,235.800,246.1,3.152,2.730,2.849,
"2010-10-07 00:00",430.000,235.800,296.3,4.977,2.730,3.430,
"2010-10-06 00:00",235.800,219.000,221.3,2.730,2.535,2.562,
"2010-10-05 00:00",219.000,219.000,219.0,2.535,2.535,2.535,
"2010-10-04 00:00",272.300,219.000,237.1,3.152,2.535,2.744,
"2010-10-03 00:00",379.700,272.300,327.7,4.394,3.152,3.792,
"2010-10-02 00:00",574.000,379.700,501.2,6.643,4.394,5.801,
"2010-10-01 00:00",642.100,574.000,601.3,7.431,6.643,6.960,
"2010-09-30 00:00",642.100,0.000,525.4,7.431,0.000,6.080,
"2010-09-29 00:00",574.000,430.000,485.6,6.643,4.977,5.620,
"2010-09-28 00:00",512.200,430.000,467.1,5.929,4.977,5.406,
"2010-09-27 00:00",512.200,456.300,489.0,5.929,5.281,5.660,
"2010-09-26 00:00",798.400,512.200,633.1,9.241,5.929,7.327,
"2010-09-25 00:00",715.900,574.000,643.4,8.285,6.643,7.446,
"2010-09-24 00:00",798.400,715.900,753.6,9.241,8.285,8.722,
"2010-09-23 00:00",940.000,798.400,874.5,10.880,9.241,10.121,
"2010-09-22 00:00",1220.000,940.000,1042.5,14.120,10.880,12.066,
"2010-09-21 00:00",1474.600,1121.000,1215.6,17.067,12.974,14.070,
"2010-09-20 00:00",1375.300,1169.700,1255.5,15.918,13.539,14.531,
"2010-09-19 00:00",1474.600,1270.300,1390.8,17.067,14.703,16.097,
"2010-09-18 00:00",1519.900,1474.600,1485.0,17.592,17.067,17.187,
"2010-09-17 00:00",1661.200,1519.900,1585.6,19.227,17.592,18.352,
"2010-09-16 00:00",2080.800,1661.200,1851.0,24.083,19.227,21.423,
"2010-09-15 00:00",2965.800,0.000,2269.3,34.327,0.000,26.265,
"2010-09-14 00:00",3865.800,2965.800,3423.6,44.743,34.327,39.625,
"2010-09-13 00:00",4308.600,3865.800,4099.3,49.868,44.743,47.445,
"2010-09-12 00:00",4804.000,4308.600,4512.5,55.602,49.868,52.228,
"2010-09-11 00:00",5236.400,4804.000,5024.4,60.607,55.602,58.153,
"2010-09-10 00:00",5586.900,5236.400,5394.0,64.663,60.607,62.430,
"2010-09-09 00:00",5675.500,5149.800,5556.6,65.689,59.604,64.312,
"2010-09-08 00:00",5149.800,4003.000,4477.4,59.604,46.331,51.821,
"2010-09-07 00:00",4046.200,3819.100,3920.1,46.831,44.202,45.372,
